issue,issue-sum,service,service-sum,agree,disagree,noidea,category1,category2,category3,category4
대기 오염(미세먼지 등),2460267320000.0,자원회수시설 소각로 성능개선(마포),3100000000.0,0,2,0,환경보호,폐기물,효율적인 폐기물처리,안정적인 폐기물 처리
대기 오염(미세먼지 등),2460267320000.0,학교형태 평생교육시설(학력미인정) 운영 지원,70000000,0,3,2,교육,평생ㆍ직업교육,다양한 평생교육환경 조성,평생교육사업 효율적 추진
대기 오염(미세먼지 등),2460267320000.0,마장동 중앙선 철로 구조불량 하수관로 개선,500000000,1,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,IT Complex 통합운영,756896000,0,1,2,일반공공행정,일반행정,지식정보사회 선도기반구축,정보화 기반시설 확충
대기 오염(미세먼지 등),2460267320000.0,폐기물 적정배출 및 무단투기 특별 대책 추진,0,1,1,0,환경보호,폐기물,클린도시 조성,쾌적한 도시환경 조성
대기 오염(미세먼지 등),2460267320000.0,명사초청 특강 운영,43450000,1,0,1,일반공공행정,일반행정,인적자원 역량 강화,교육훈련
대기 오염(미세먼지 등),2460267320000.0,장애인 도시양봉단 지원 사업,0,0,2,0,사회복지,취약계층지원,장애인 자립생활 기반 조성,장애인 취업지원 확대
대기 오염(미세먼지 등),2460267320000.0,세계문자 심포지아 지원,250000000,0,1,1,문화및관광,문화예술,문화예술진흥,시민과 함께하는 문화행사 개최
대기 오염(미세먼지 등),2460267320000.0,"도림천 제방, 둔치 정비(동작구, 주민참여)",500000000,1,2,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
대기 오염(미세먼지 등),2460267320000.0,"저소득 한부모가족 힐링여행 ""아빠 어디가""(주민참여예산, 강동)",20000000,0,1,0,사회복지,보육ㆍ가족및여성,행복한 가족만들기 및 아동복지 증진,한부모 가족 지원
대기 오염(미세먼지 등),2460267320000.0,목동 신시가지내 오수관로 개량(10차),0,1,1,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,"""W-ing 프로젝트' 경계선 장애인 예술대안학교(주민참여, 노원구)",168000000,0,2,1,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,유해환경으로부터 청소년보호 지원
대기 오염(미세먼지 등),2460267320000.0,"신사동 1464번지 일대 연속형 빗물받이 설치(관악구,주민참여)",100000000,1,2,1,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-일반회계)
대기 오염(미세먼지 등),2460267320000.0,효창원로 177-15번지 주변 하수관로 개량,470000000,1,3,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,청렴의식 향상 및 청렴문화 확산,65500000,1,1,1,일반공공행정,일반행정,시정 청렴도 향상,시정 청렴도 향상
대기 오염(미세먼지 등),2460267320000.0,다기능 사무기기 보급 및 관리,2116000000,1,1,1,일반공공행정,일반행정,정보인프라 확충 및 운영,정보통신인프라 확충
대기 오염(미세먼지 등),2460267320000.0,DMC 택지공급,587058000,0,2,0,산업ㆍ중소기업,무역및투자유치,활력이 넘치는 경제환경 구축(투자),기업활동 지원체계 구축(투자)
대기 오염(미세먼지 등),2460267320000.0,서울특별시 동부병원 운영보조,7896849000.0,1,1,1,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,공공의료기관 관리 및 운영 개선
대기 오염(미세먼지 등),2460267320000.0,영등포구 제2구민 체육센터 건립,0,0,2,2,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,시민체육공간 확충
대기 오염(미세먼지 등),2460267320000.0,서울광장 운영,0,0,2,1,일반공공행정,일반행정,행정지원체계 강화,기타시설관리
대기 오염(미세먼지 등),2460267320000.0,노량진동 230-44~230-4 외 6개소 원형관로 보수보강,2000000000,0,3,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,신도림 예술공간 고리 운영,143121000,1,1,1,문화및관광,문화예술,문화도시 서울 구현,문화향유공간 및 문화기반시설 조성
대기 오염(미세먼지 등),2460267320000.0,목동운동장·신월야구공원 시설 개·보수,4000000000.0,0,1,0,문화및관광,체육,시민체육시설 운영 및 관리,노후체육시설 개보수 사업
대기 오염(미세먼지 등),2460267320000.0,정보화시스템 통합유지보수,625782000,1,1,0,수송및교통,대중교통ㆍ물류등기타,방송운영 및 관리,방송시설 및 장비관리
대기 오염(미세먼지 등),2460267320000.0,스포츠재능나눔활성화,100000000,1,1,0,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,생활체육 육성
대기 오염(미세먼지 등),2460267320000.0,인력운영비(통합편성),982628983000.0,1,2,0,기타,기타,행정운영경비(재무국 재무과),인력운영비
대기 오염(미세먼지 등),2460267320000.0,자치구CCTV 통합관제센터 구축지원,0,0,2,0,일반공공행정,일반행정,정보인프라 확충 및 운영,정보통신인프라 확충
대기 오염(미세먼지 등),2460267320000.0,고액체납시세 징수 강화,265300000,0,2,1,일반공공행정,일반행정,조세정의 실현,강도 높은 고액체납시세징수 지원
대기 오염(미세먼지 등),2460267320000.0,인왕산 등산로 정비(주민참여),25000000,2,1,1,환경보호,자연,생태계 복원 및 보전과 야생동식물 보호,생태계 보전사업
대기 오염(미세먼지 등),2460267320000.0,한강로 2가 11-8번지 주변 외 1개소 사각형거 보수보강,0,1,1,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,용허리공원 빗물저류조설치,0,1,2,0,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
대기 오염(미세먼지 등),2460267320000.0,한강공원 GIS안내시스템 유지관리,13826000,2,1,1,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
대기 오염(미세먼지 등),2460267320000.0,보존과학실 운영,229200000,1,1,1,문화및관광,문화재,선사·고대 역사문화 공간 창조,소장유물 확보 및 보존
대기 오염(미세먼지 등),2460267320000.0,시립미술관 기획전시,1582970000,1,1,0,문화및관광,문화예술,문화예술 진흥,전시회 개최
대기 오염(미세먼지 등),2460267320000.0,재난대응 안전 한국 훈련,219000000,0,3,1,공공질서및안전,재난방재ㆍ민방위,안전의식 확산 홍보활동 강화,재난관리
대기 오염(미세먼지 등),2460267320000.0,감독위탁 공사관리,8392184000.0,1,2,1,수송및교통,도로,도로시설관리,도로시설물 운영
대기 오염(미세먼지 등),2460267320000.0,기본경비,878996000,2,4,0,기타,기타,행정운영경비(교통방송 기획조정실),기본경비(교통방송운영계정)
대기 오염(미세먼지 등),2460267320000.0,성내천(송파구) 저수호안 정비,500000000,0,1,0,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
대기 오염(미세먼지 등),2460267320000.0,관악구장애인종합복지관 건립,400000000,0,2,1,사회복지,취약계층지원,장애인자립기반 구축,장애인복지시설 확충 지원
대기 오염(미세먼지 등),2460267320000.0,교통정보센터(Seoul TOPIS) 운영,1168600000,0,1,3,수송및교통,대중교통ㆍ물류등기타,과학적인 교통정보서비스 구현,과학적 교통운영체계 구축(교통관리계정)
대기 오염(미세먼지 등),2460267320000.0,기본경비,363365000,3,0,1,기타,기타,행정운영경비(기후환경본부 환경정책과),기본경비
대기 오염(미세먼지 등),2460267320000.0,뚝도정수센터 농축조 증설 및 개량,3200000000.0,0,2,0,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
대기 오염(미세먼지 등),2460267320000.0,시정종합 월간지 「서울사랑」 발간,944552000,0,1,0,일반공공행정,일반행정,시민과 함께하는 참여와 소통 시정구현,시민과 함께 만드는 시정간행물 운영
대기 오염(미세먼지 등),2460267320000.0,봉산도시자연공원 지하주차장 건설,0,0,1,0,수송및교통,대중교통ㆍ물류등기타,주차장 확충 및 관리,주차장 건설 및 운영관리(주차관리계정)
대기 오염(미세먼지 등),2460267320000.0,합정 빗물펌프장 시설용량 증대,5189000000.0,0,1,0,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
대기 오염(미세먼지 등),2460267320000.0,이대 동대문병원 및 교회 공원화(도시개발),0,2,2,0,국토및지역개발,지역및도시,지속가능한 역사문화도심 구현,도심 역사문화자원 관리
대기 오염(미세먼지 등),2460267320000.0,재정투융자기금 예수금 상환,8300000000.0,1,3,1,사회복지,주택,일반예산(재무활동),내부거래지출(주택정책실 주택정책과)
대기 오염(미세먼지 등),2460267320000.0,벼 보급종 공급가격 차액지원,1000000,1,2,1,농림해양수산,농업ㆍ농촌,믿을 수 있는 농수산물 유통환경 조성,도시농업육성 지원
대기 오염(미세먼지 등),2460267320000.0,저소득 어르신 급식 제공,18766460000.0,0,2,0,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,어르신 사회활동 지원
대기 오염(미세먼지 등),2460267320000.0,독거노인 및 장애인 밀집지역 공중화장실 개선(주민참여),82000000,1,1,0,보건,보건의료,생활보건 관리 향상,공중위생관리개선
대기 오염(미세먼지 등),2460267320000.0,고척동 186-11 외 5개소 사각형거 보수보강,700000000,0,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,마을공동체 교육,150000000,1,2,0,일반공공행정,일반행정,마을공동체를 회복하여 따뜻한 서울조성,마을공동체 인식확산 및 소통강화
대기 오염(미세먼지 등),2460267320000.0,시 한부모가족지원센터 운영,696981000,0,1,0,사회복지,보육ㆍ가족및여성,행복한 가족만들기 및 아동복지 증진,한부모 가족 지원
대기 오염(미세먼지 등),2460267320000.0,국고보조금 반환,0,2,1,0,기타,기타,재무활동(경제진흥본부 문화융합경제과),보전지출
대기 오염(미세먼지 등),2460267320000.0,"혜화, 명륜동일대 지구단위계획 수립(도시개발)",288700000,0,1,0,국토및지역개발,지역및도시,지속가능한 역사문화도심 구현,도심 역사문화자원 관리
대기 오염(미세먼지 등),2460267320000.0,마장축산물 시장 외 2개소 내 장애인 화장실 설치(주민참여),200000000,0,1,1,산업ㆍ중소기업,산업진흥ㆍ고도화,중소기업 및 소상공인 자립기반 확립,전통시장 활성화 지원
대기 오염(미세먼지 등),2460267320000.0,홍제천고가 보수보강(내진성능개선)공사,1170000000,1,2,1,수송및교통,도로,도로시설관리,자동차전용도로 관리
대기 오염(미세먼지 등),2460267320000.0,경의선 선형의숲 공원조성,250000000,2,0,0,국토및지역개발,지역및도시,생활권 공원확충,도심공원 확충
대기 오염(미세먼지 등),2460267320000.0,교통소통대책 자문위원회 운영,21000000,0,1,2,수송및교통,대중교통ㆍ물류등기타,도시교통체계 및 소통 개선,교통소통 및 안전관리 강화
대기 오염(미세먼지 등),2460267320000.0,천연가스자동차 보급,8551000000.0,2,0,1,환경보호,대기,대기환경 개선 및 친환경교통차량 보급,친환경차량 보급
대기 오염(미세먼지 등),2460267320000.0,물재생센터 부지관리 효율화,500000000,0,3,1,환경보호,상하수도ㆍ수질,물재생시설 개선 및 관리,물재생시설 운영관리
대기 오염(미세먼지 등),2460267320000.0,성산근린공원(마포) 조성,516000000,1,0,0,국토및지역개발,지역및도시,생활권 공원확충,도심공원 확충
대기 오염(미세먼지 등),2460267320000.0,공원조성 기본계획용역(관악구 신림동 산108번지 일대),0,1,0,0,국토및지역개발,지역및도시,생활권 공원확충,도심공원 확충
대기 오염(미세먼지 등),2460267320000.0,박물관 유물 구입,489015000,1,2,0,문화및관광,문화예술,역사와 문화의 복합공간 창조,소장유물 확보 및 보존
대기 오염(미세먼지 등),2460267320000.0,해외미디어 취재지원,200000000,1,1,1,일반공공행정,일반행정,공정한 보도체계 확립,시정보도 지원체계 구축
대기 오염(미세먼지 등),2460267320000.0,도시철도건설사업비특별회계 전출금(도시개발),95100000000.0,0,2,1,일반공공행정,재정ㆍ금융,재무활동(기획조정실 예산담당관),내부거래지출(도시개발특별회계)
대기 오염(미세먼지 등),2460267320000.0,용미리 제2묘지 자연장지 조성,4000000000.0,0,2,0,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,장사시설의 현대화 및 운영 내실화
대기 오염(미세먼지 등),2460267320000.0,금연도시 서울만들기,4168589000.0,1,1,0,보건,보건의료,시민건강수준 향상,건강생활 기반 조성
대기 오염(미세먼지 등),2460267320000.0,송파구 체육문화회관 수영장 환기시설 개선(주민참여),270000000,3,1,0,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,시민체육공간 확충
대기 오염(미세먼지 등),2460267320000.0,반환금및기타,229294000,1,2,1,보건,보건의료,일반예산(재무활동),보전지출(복지건강본부 보건의료정책과)
대기 오염(미세먼지 등),2460267320000.0,기본경비,64294000,0,1,0,기타,기타,행정운영경비(도시계획국 토지관리과),기본경비
대기 오염(미세먼지 등),2460267320000.0,수돗물평가위원회 운영,237000000,0,3,0,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,원·정수 수질관리 강화
대기 오염(미세먼지 등),2460267320000.0,행정장비구입,0,1,2,0,환경보호,상하수도ㆍ수질,시민편의 행정서비스 제공,아리수 행정서비스 향상
대기 오염(미세먼지 등),2460267320000.0,구조 및 응급처치 교육,1905000000,0,2,0,보건,보건의료,공공보건· 의료분야 대시민 서비스 수준 향상,지역보건 의료기능 강화
대기 오염(미세먼지 등),2460267320000.0,"가족 백일장을 통해 아빠와 소통(주민참여, 광진구)",20000000,0,3,1,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,청소년 수련 프로그램 운영지원
대기 오염(미세먼지 등),2460267320000.0,"이젠 전통시장이 대세입니다.정릉시장 보행교 보수보강공사(정릉시장 보행교 재설치, 성북구, 주민참여)",0,0,1,0,수송및교통,도로,도로 건설,간선도로망 확충
대기 오염(미세먼지 등),2460267320000.0,대치 배수분구 하수관로 종합정비,3500000000.0,1,2,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 종합정비
대기 오염(미세먼지 등),2460267320000.0,자원봉사자 등 운영,106438000,1,1,2,문화및관광,문화재,선사·고대 역사문화 공간 창조,관람지원기반 구축
대기 오염(미세먼지 등),2460267320000.0,프로그램 평가시스템 운영,298900000,0,2,1,수송및교통,대중교통ㆍ물류등기타,방송운영 및 관리,방송정보제공
대기 오염(미세먼지 등),2460267320000.0,시민.전문가 참여 식품안전 관리체계 운영,10000000,0,1,0,보건,식품의약안전,식품안전성 관리향상,식품 유통 거래질서 확립
대기 오염(미세먼지 등),2460267320000.0,세외수입 아이디어 발굴 경진대회 개최,12980000,0,2,1,일반공공행정,일반행정,시세입 목표달성,세수증대 동기부여
대기 오염(미세먼지 등),2460267320000.0,아동·청소년 참여위원회(특별회의) 운영,60500000,0,2,0,사회복지,노인ㆍ청소년,건전한 청소년육성 및 복지서비스 증진,유해환경으로부터 청소년보호 지원
대기 오염(미세먼지 등),2460267320000.0,방이동 178-5~168-6 외 2개소 하수관로 보수보강,0,0,2,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,동부공원녹지사업소 산하공원 유지관리,6149967000.0,1,2,0,국토및지역개발,지역및도시,공원녹지관리 수준향상 및 도시녹화 지원,공원관리 및 도시녹화 지원
대기 오염(미세먼지 등),2460267320000.0,둔촌로 일대 하수관로 신설,0,0,2,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,원수구입비,69162000000.0,2,0,2,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
대기 오염(미세먼지 등),2460267320000.0,행정 데이터 통합 및 열린데이터 광장 확장,1045903000,1,0,1,일반공공행정,일반행정,데이터 중심의 행정 서비스 혁신,고품질 열린 데이터로 민간 활용 촉진
대기 오염(미세먼지 등),2460267320000.0,국제공인시험기관(Kolas) 인정 운영 내실화,25000000,0,2,0,보건,보건의료,보건환경연구원 효율적운영,연구 및 전문훈련 강화
대기 오염(미세먼지 등),2460267320000.0,도시안전 국내·외 협력체계 구축,55000000,1,0,1,공공질서및안전,재난방재ㆍ민방위,안전의식 확산 홍보활동 강화,재난관리
대기 오염(미세먼지 등),2460267320000.0,응암동 335-31번지 외 2개소 사각형거 보수보강,1100000000,1,1,0,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 보수보강
대기 오염(미세먼지 등),2460267320000.0,미니어처 도시 조성 기본계획,200000000,1,2,0,국토및지역개발,지역및도시,도시개발의 공공성 확보,도시발전 및 공공개발
대기 오염(미세먼지 등),2460267320000.0,자양취수장 기전설비 개량,2920000000.0,0,2,0,환경보호,상하수도ㆍ수질,최고품질의 아리수 생산,건강하고 맛있는 아리수 생산
대기 오염(미세먼지 등),2460267320000.0,책드림(DREAM) 소통드림 북차북차(book! tea!)(주민참여),300000000,0,2,0,일반공공행정,일반행정,마을공동체를 회복하여 따뜻한 서울조성,주민주도의 마을공동체 회복지원
대기 오염(미세먼지 등),2460267320000.0,금남시장 내 화장실 개선(주민참여),150000000,0,2,0,산업ㆍ중소기업,산업진흥ㆍ고도화,중소기업 및 소상공인 자립기반 확립,전통시장 활성화 지원
대기 오염(미세먼지 등),2460267320000.0,청량리동 206-10~206-54간 하수관로 개량,0,1,1,1,환경보호,상하수도ㆍ수질,하수시설 관리,하수관로 신설개량
대기 오염(미세먼지 등),2460267320000.0,인현어린이공원 화장실 시설개선(주민참여),70000000,1,1,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,50대 가장 생활비 지원,300000000,1,0,0,사회복지,노인ㆍ청소년,인생이모작지원 기반마련,은퇴후 제2인생 설계지원
대기 오염(미세먼지 등),2460267320000.0,사랑티켓 지원,800000000,0,3,0,문화및관광,문화예술,문화예술진흥,문화예술 육성·지원
대기 오염(미세먼지 등),2460267320000.0,100주년 기념 시민문화 교육관 건립,1950000000,0,1,0,교육,고등교육,쾌적한 교육환경 조성 및 교육역량 강화,교육 시설기반 구축
대기 오염(미세먼지 등),2460267320000.0,만화문화공간 및 만화의거리 활성화,2978820000.0,0,1,0,문화및관광,문화예술,문화산업 육성지원,문화디지털콘텐츠산업 육성지원
대기 오염(미세먼지 등),2460267320000.0,구의야구공원 운영 및 유지관리,159201000,0,1,0,문화및관광,체육,시민체육시설 운영 및 관리,체육시설 운영 및 유지관리
대기 오염(미세먼지 등),2460267320000.0,동묘역 일대 도시관리 및 활성화 계획,150000000,1,0,0,국토및지역개발,지역및도시,도시기능 회복 및 활성화,도시환경정비(주택사업)
대기 오염(미세먼지 등),2460267320000.0,기본경비,57854000,1,1,0,기타,기타,행정운영경비(푸른도시국 공원조성과),기본경비
대기 오염(미세먼지 등),2460267320000.0,서울시청 직장운동경기부 운영,13432020000.0,0,1,0,문화및관광,체육,시민체육 및 국제스포츠 진흥발전,전문체육 육성
대기 오염(미세먼지 등),2460267320000.0,해바라기 어린이공원 등 노후시설 정비(주민참여),0,1,1,0,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,사면전수조사 및 산사태피해저감 시스템 구축,958000000,1,1,1,공공질서및안전,재난방재ㆍ민방위,산림안전관리,산림재해방지
대기 오염(미세먼지 등),2460267320000.0,예방업무 추진 향상,1055899000,1,1,0,공공질서및안전,소방,소방행정업무의 과학화로 고품질 서비스 제공,예방행정업무 추진 극대화 및 점검장비 관리
대기 오염(미세먼지 등),2460267320000.0,청춘극장 운영,1052739000,0,3,0,문화및관광,문화예술,문화도시 서울 구현,문화시설 운영 지원
대기 오염(미세먼지 등),2460267320000.0,사가정길~암사동간도로개설(암사대교건설),58277000000.0,1,1,1,수송및교통,도로,도로 건설,광역도로 건설(광역교통시설특별회계)
대기 오염(미세먼지 등),2460267320000.0,활기찬 젊음의 거리 조성(마포구 주민참여),75000000,0,1,1,수송및교통,도로,도로시설물 관리,도로 및 도로부속물 관리
대기 오염(미세먼지 등),2460267320000.0,시설물 품질향상 및 유지관리,108656000,1,1,0,수송및교통,도로,도로시설관리,도로시설물 운영
대기 오염(미세먼지 등),2460267320000.0,창동·상계 경제기반형 도시재생 활성화계획 수립,447370000,0,1,0,국토및지역개발,지역및도시,도시경제기반형 활성화계획 추진,도시재생 계획수립(도시개발)
대기 오염(미세먼지 등),2460267320000.0,기업체 교통수요관리시스템 운영 및 유지보수,46046000,0,2,0,수송및교통,대중교통ㆍ물류등기타,교통체계 구축 및 개선,교통 소통 개선
대기 오염(미세먼지 등),2460267320000.0,착한 이웃맺기 프로젝트(주민참여),163000000,0,1,0,사회복지,취약계층지원,민·관복지협력네트워크 구축 및 복지사각지대 발굴·지원,지역복지네트워크 구축 및 복지사각지대 발굴 지원 등
대기 오염(미세먼지 등),2460267320000.0,공원조성 계획 및 개발제한구역 관리 계획 변경수립,0,1,0,0,국토및지역개발,지역및도시,공원이용시민 만족도 향상,산림내 이용시설 및 조경관리 강화
대기 오염(미세먼지 등),2460267320000.0,배수관 소블록 물세척 추진,816000000,1,0,1,환경보호,상하수도ㆍ수질,안정된 아리수 공급체계 구축,최적의 관망환경 조성
대기 오염(미세먼지 등),2460267320000.0,mVoting 시스템 서비스 운영 및 기능개선,145043000,0,1,0,일반공공행정,일반행정,지식정보사회 선도기반구축,모바일 행정서비스 제공
대기 오염(미세먼지 등),2460267320000.0,무형문화재 전수시설 운영지원,580800000,0,2,0,문화및관광,문화재,역사문화유산의 계승 발전,전통문화시설 운영
대기 오염(미세먼지 등),2460267320000.0,삼풍사고관련 지방채 상환,0,1,0,0,공공질서및안전,재난방재ㆍ민방위,재무활동(도시안전실 안전총괄과),보전지출
대기 오염(미세먼지 등),2460267320000.0,"장기미집행 도시계획시설(도로, 광장)매수청구 보상",4387000000.0,1,0,1,수송및교통,도로,도로 건설,간선도로망 확충(도시개발특별)
대기 오염(미세먼지 등),2460267320000.0,교통약자의 보행편의를 위한 보행환경 개선(주민참여),440000000,0,0,1,수송및교통,도로,가로환경 수준 개선,도로시설물 관리
대기 오염(미세먼지 등),2460267320000.0,장군봉근린공원(관악) 조성,2134000000,1,2,0,국토및지역개발,지역및도시,생활권 공원확충,미집행 공원조성
대기 오염(미세먼지 등),2460267320000.0,어르신생활시설 운영,10643841000.0,0,1,1,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,치매어르신지원강화
대기 오염(미세먼지 등),2460267320000.0,종묘탑골공원 주변 서비스 활성화 사업,200000000,0,2,1,사회복지,노인ㆍ청소년,어르신복지 수준향상 및 장사시설 운영 내실화,어르신 사회활동 지원
대기 오염(미세먼지 등),2460267320000.0,교통사고 잦은 곳 개선,6000000000.0,1,3,0,수송및교통,대중교통ㆍ물류등기타,도시교통체계 및 소통 개선,교통소통 및 안전관리 강화
대기 오염(미세먼지 등),2460267320000.0,구립학수경로당 기능개선 (주민참여),0,0,3,0,일반공공행정,일반행정,시·자치구간 공동협력 추진,시·자치구간 공동협력
대기 오염(미세먼지 등),2460267320000.0,장안교 성능개선,11000000000.0,0,2,0,수송및교통,도로,교량관리,일반교량관리
대기 오염(미세먼지 등),2460267320000.0,한강공원 기전시설 유지관리,2120000000,1,0,0,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
대기 오염(미세먼지 등),2460267320000.0,노후 파손된 도로를 재포장해 주세요(강남구 주민참여),20000000,1,5,0,수송및교통,도로,도로시설물 관리,도로 및 도로부속물 관리
대기 오염(미세먼지 등),2460267320000.0,소규모 생물서식공간 조성,770000000,2,0,0,환경보호,자연,생태계 복원 및 보전과 야생동식물 보호,야생동식물 보호사업
대기 오염(미세먼지 등),2460267320000.0,여성인력개발센터 운영,5008800000.0,0,3,0,사회복지,보육ㆍ가족및여성,양성평등 및 여성복지증진,여성경제력 강화
대기 오염(미세먼지 등),2460267320000.0,서울상상나라 운영,2972378000.0,0,3,0,사회복지,보육ㆍ가족및여성,안심하고 맡길수 있는 보육환경 개선,보육시설 확충
대기 오염(미세먼지 등),2460267320000.0,노약자 신체활동 지원사업,200000000,0,1,1,보건,보건의료,시민건강수준 향상,시민건강관리 능력 배양
대기 오염(미세먼지 등),2460267320000.0,대중교통 안전 정보체계 디자인 개발,100000000,0,1,1,국토및지역개발,지역및도시,공공디자인 수준 향상,공공디자인선도 및 표준화
대기 오염(미세먼지 등),2460267320000.0,소방용수시설 보수,2321149000.0,3,1,0,공공질서및안전,소방,소방재난능력의 향상으로 안정적인 재난시스템 구축,소방용수시설 등의 설치 및 관리
대기 오염(미세먼지 등),2460267320000.0,우수공무원 및 기관표창 격려,935688000,0,0,1,일반공공행정,일반행정,화합과 사람 중심의 성장인사 운영,포상관리
대기 오염(미세먼지 등),2460267320000.0,한강교량 온라인 안전감시시스템 유지관리,278914000,0,2,0,수송및교통,도로,교량관리,한강교량관리
대기 오염(미세먼지 등),2460267320000.0,"인헌동 1631번지 주변 외 2개소 하수관 정비(관악구, 주민참여)",0,1,3,0,환경보호,상하수도ㆍ수질,하수도 관리(주민참여),하수관로 정비(주민참여-하수도사업특별회계)
대기 오염(미세먼지 등),2460267320000.0,불교거사림뒤 저류조 설치,134000000,1,1,1,국토및지역개발,수자원,치수 및 하천 관리,수방대책 사업
대기 오염(미세먼지 등),2460267320000.0,여의천 하천정비(단면확장),2300000000.0,0,0,1,국토및지역개발,수자원,치수 및 하천 관리,하천복원 및 정비
대기 오염(미세먼지 등),2460267320000.0,노사정 서울모델협의회 분담금,122000000,0,3,3,일반공공행정,재정ㆍ금융,공기업 재정운영의 효율성 제고,투자출연기관 경영효율화
대기 오염(미세먼지 등),2460267320000.0,그린카 충전인프라 구축,5230000000.0,2,0,0,환경보호,대기,대기환경 개선 및 친환경교통차량 보급,친환경차량 보급
대기 오염(미세먼지 등),2460267320000.0,도로함몰 관리지도 전산시스템 구축,422278000,1,2,0,수송및교통,도로,도로시설물 관리,도로 및 도로부속물 관리
대기 오염(미세먼지 등),2460267320000.0,관악산 둘레길 방범시설 설치(주민참여),0,6,0,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,불법 노점상 및 점용물 정비,48000000,0,1,2,환경보호,환경보호일반,한강공원 관리 및 운영,한강공원시설 관리 및 개선
대기 오염(미세먼지 등),2460267320000.0,승용차 마일리지제 시범사업,303435000,0,1,0,환경보호,대기,기후변화 총괄 대응,온실가스 감축방안 마련
대기 오염(미세먼지 등),2460267320000.0,이화어린이공원 노후시설 정비(주민참여),0,0,0,1,국토및지역개발,지역및도시,공원 녹지정책 개발 및 만족도 개선,공원 유지관리 및 이용활성화
대기 오염(미세먼지 등),2460267320000.0,반환금기타,0,0,2,1,수송및교통,대중교통ㆍ물류등기타,일반예산(재무활동),보전지출
대기 오염(미세먼지 등),2460267320000.0,4.19 문화제 지원,300000000,0,1,1,문화및관광,문화예술,문화예술진흥,시민과 함께하는 문화행사 개최
대기 오염(미세먼지 등),2460267320000.0,반환금 및 기타,66024000,1,1,0,국토및지역개발,지역및도시,재무활동(푸른도시국 공원녹지정책과),보전지출
대기 오염(미세먼지 등),2460267320000.0,향토 핵심자원 사업화 지원,240000000,0,1,1,산업ㆍ중소기업,산업진흥ㆍ고도화,활력이 넘치는 경제 환경 구축,기업활동 지원체계 구축
대기 오염(미세먼지 등),2460267320000.0,임산부 및 영유아 영양플러스,1220990000,0,0,2,보건,보건의료,시민건강수준 향상,취약계층에 대한 보건의료 지원
대기 오염(미세먼지 등),2460267320000.0,사직대제 및 환구대제 지원,90000000,0,0,1,문화및관광,문화재,역사문화유산의 계승 발전,전통문화 활성화
